#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
4779, -963.02, -0.96302, 17.06, 0.01706, 55074.1, 55.0741
4780, -963.14, -0.96314, 18.4, 0.0184, 56043.5, 56.0435
4781, -963.26, -0.96326, 18.32, 0.01832, 56085, 56.085
4782, -963.1, -0.9631, 19.26, 0.01926, 56263.2, 56.2632
4783, -963.22, -0.96322, 19.36, 0.01936, 55956.2, 55.9562
4784, -963.58, -0.96358, 18.76, 0.01876, 56285.4, 56.2854
4785, -963.86, -0.96386, 19.7, 0.0197, 56279.2, 56.2792
4786, -963.74, -0.96374, 19.66, 0.01966, 55973.9, 55.9739
4787, -963.14, -0.96314, 20.14, 0.02014, 55471.2, 55.4712
4788, -963.02, -0.96302, 20.32, 0.02032, 55008.2, 55.0082
4789, -962.9, -0.9629, 17.94, 0.01794, 54727.3, 54.7273
4790, -963.02, -0.96302, 18.16, 0.01816, 55305.9, 55.3059
4791, -963.26, -0.96326, 16.02, 0.01602, 55800.3, 55.8003
4792, -962.7, -0.9627, 14.94, 0.01494, 56014.1, 56.0141
4793, -962.66, -0.96266, 14.56, 0.01456, 55230.7, 55.2307
4794, -963.14, -0.96314, 14, 0.014, 55021.8, 55.0218
4795, -963.38, -0.96338, 11.8, 0.0118, 54679.8, 54.6798
4796, -963.02, -0.96302, 10.9, 0.0109, 54810, 54.81
4797, -963.22, -0.96322, 9.7, 0.0097, 54603.6, 54.6036
4798, -963.18, -0.96318, 10.32, 0.01032, 55329.4, 55.3294
4799, -962.98, -0.96298, 9.42, 0.00942, 55210.8, 55.2108
4800, -962.94, -0.96294, 7.46, 0.00746, 54928.2, 54.9282
4801, -962.94, -0.96294, 5.82, 0.00582, 55919.3, 55.9193
4802, -962.94, -0.96294, 5.38, 0.00538, 56047.2, 56.0472
4803, -962.98, -0.96298, 5.06, 0.00506, 55730.9, 55.7309
4804, -963.14, -0.96314, 6.44, 0.00644, 55071.9, 55.0719
4805, -962.7, -0.9627, 2.76, 0.00276, 54385, 54.385
4806, -962.58, -0.96258, 3.02, 0.00302, 53964, 53.964
4807, -962.3, -0.9623, 3.2, 0.0032, 53947.2, 53.9472
4808, -962.26, -0.96226, 1.12, 0.00112, 53147.1, 53.1471
4809, -962.22, -0.96222, -0.56, -0.00056, 53564, 53.564
4810, -962.06, -0.96206, -0.78, -0.00078, 52621.2, 52.6212
4811, -961.9, -0.9619, 0.2, 0.0002, 52353.1, 52.3531
4812, -961.78, -0.96178, -1.6, -0.0016, 51616.6, 51.6166
4813, -962.14, -0.96214, 0.18, 0.00018, 52002.1, 52.0021
4814, -962.26, -0.96226, -0.88, -0.00088, 51835.7, 51.8357
4815, -961.98, -0.96198, -1.86, -0.00186, 52057.2, 52.0572
4816, -962.3, -0.9623, -1.54, -0.00154, 51881, 51.881
4817, -962.06, -0.96206, -3.1, -0.0031, 52550.7, 52.5507
4818, -962.06, -0.96206, -4.6, -0.0046, 52377.4, 52.3774
4819, -961.9, -0.9619, -4.64, -0.00464, 51322.9, 51.3229
4820, -962.02, -0.96202, -5.04, -0.00504, 52315.8, 52.3158
4821, -962.22, -0.96222, -5.54, -0.00554, 51752.8, 51.7528
4822, -962.14, -0.96214, -3.58, -0.00358, 50850.8, 50.8508
4823, -962.78, -0.96278, -2.1, -0.0021, 49862.6, 49.8626
4824, -962.78, -0.96278, -2.8, -0.0028, 50205.5, 50.2055
4825, -962.82, -0.96282, -1.84, -0.00184, 50379.7, 50.3797
4826, -962.46, -0.96246, -0.8, -0.0008, 49935.7, 49.9357
4827, -962.46, -0.96246, -0.12, -0.00012, 48357.5, 48.3575
4828, -962.5, -0.9625, 1.66, 0.00166, 48009.4, 48.0094
4829, -962.18, -0.96218, 1.72, 0.00172, 48029.8, 48.0298
4830, -962.46, -0.96246, 1.48, 0.00148, 47975.5, 47.9755
4831, -962.42, -0.96242, 0.26, 0.00026, 48354.2, 48.3542
4832, -962.38, -0.96238, 0.5, 0.0005, 49186.8, 49.1868
4833, -962.5, -0.9625, -1.48, -0.00148, 50165, 50.165
4834, -962.54, -0.96254, -2.04, -0.00204, 50534.4, 50.5344
4835, -962.46, -0.96246, -1.14, -0.00114, 50277.8, 50.2778
4836, -962.34, -0.96234, -0.88, -0.00088, 50695.8, 50.6958
4837, -962.34, -0.96234, -1.78, -0.00178, 50570.5, 50.5705
4838, -962.18, -0.96218, -3.56, -0.00356, 50723.4, 50.7234
4839, -962.38, -0.96238, -5.68, -0.00568, 49800, 49.8
4840, -962.14, -0.96214, -4.42, -0.00442, 49481.9, 49.4819
4841, -962.46, -0.96246, -2.46, -0.00246, 48970.1, 48.9701
4842, -962.3, -0.9623, -3.16, -0.00316, 49792.1, 49.7921
4843, -962.66, -0.96266, -1.96, -0.00196, 50096.1, 50.0961
4844, -962.62, -0.96262, -1.58, -0.00158, 49665.1, 49.6651
4845, -962.66, -0.96266, -1.58, -0.00158, 49872.2, 49.8722
4846, -962.46, -0.96246, -1.38, -0.00138, 49739.6, 49.7396
4847, -962.7, -0.9627, -0.82, -0.00082, 50264, 50.264
4848, -962.34, -0.96234, -2.12, -0.00212, 49894.3, 49.8943
4849, -962.02, -0.96202, -3.28, -0.00328, 50275.2, 50.2752
4850, -962.02, -0.96202, -1.86, -0.00186, 50308.2, 50.3082
4851, -962.5, -0.9625, -1.08, -0.00108, 51235.5, 51.2355
4852, -962.06, -0.96206, 0.98, 0.00098, 52041.4, 52.0414
4853, -962.1, -0.9621, 2.2, 0.0022, 50699.5, 50.6995
4854, -962.18, -0.96218, 2.32, 0.00232, 50550.6, 50.5506
4855, -962.18, -0.96218, 2.44, 0.00244, 50257, 50.257
4856, -961.66, -0.96166, -0.18, -0.00018, 51384.7, 51.3847
4857, -962.02, -0.96202, -0.14, -0.00014, 51567.9, 51.5679
4858, -962.3, -0.9623, -1.22, -0.00122, 51627.5, 51.6275
4859, -961.98, -0.96198, -1.94, -0.00194, 51079.4, 51.0794
4860, -961.74, -0.96174, -1.5, -0.0015, 51077.2, 51.0772
4861, -961.38, -0.96138, -0.76, -0.00076, 50515.4, 50.5154
4862, -961.46, -0.96146, -0.26, -0.00026, 50829.9, 50.8299
4863, -961.82, -0.96182, -0.7, -0.0007, 52035.9, 52.0359
4864, -961.82, -0.96182, -1.22, -0.00122, 52620.6, 52.6206
4865, -961.98, -0.96198, 0.48, 0.00048, 53012.7, 53.0127
4866, -962.26, -0.96226, 1.7, 0.0017, 52393.2, 52.3932
4867, -961.94, -0.96194, 1.32, 0.00132, 52473.5, 52.4735
4868, -962.02, -0.96202, 3.8, 0.0038, 52220, 52.22
4869, -962.38, -0.96238, 5.26, 0.00526, 52324.8, 52.3248
4870, -962.22, -0.96222, 4.72, 0.00472, 52128.7, 52.1287
4871, -962.5, -0.9625, 4.8, 0.0048, 51857.5, 51.8575
4872, -962.14, -0.96214, 6.86, 0.00686, 51194.4, 51.1944
4873, -962.18, -0.96218, 8.3, 0.0083, 51455.5, 51.4555
4874, -962.38, -0.96238, 5.9, 0.0059, 51314.7, 51.3147
4875, -962.18, -0.96218, 5.38, 0.00538, 52585.5, 52.5855
4876, -962.42, -0.96242, 5.32, 0.00532, 53039.2, 53.0392
4877, -962.18, -0.96218, 5.52, 0.00552, 53277.7, 53.2777
4878, -962.3, -0.9623, 5.36, 0.00536, 53298.6, 53.2986
4879, -962.06, -0.96206, 5.04, 0.00504, 53195.2, 53.1952
4880, -962.58, -0.96258, 3.9, 0.0039, 53661.9, 53.6619
4881, -962.14, -0.96214, 5.86, 0.00586, 53259.2, 53.2592
4882, -961.78, -0.96178, 6.38, 0.00638, 53773.6, 53.7736
4883, -961.98, -0.96198, 4.88, 0.00488, 54175.3, 54.1753
4884, -962.18, -0.96218, 4.96, 0.00496, 54587.4, 54.5874
4885, -962.1, -0.9621, 5.18, 0.00518, 54529.4, 54.5294
4886, -962.14, -0.96214, 3.24, 0.00324, 55070.5, 55.0705
4887, -962.3, -0.9623, 2.2, 0.0022, 56047.1, 56.0471
4888, -962.74, -0.96274, 3.96, 0.00396, 56095.8, 56.0958
4889, -962.98, -0.96298, 5.24, 0.00524, 56220.6, 56.2206
4890, -962.94, -0.96294, 6.62, 0.00662, 55698.3, 55.6983
4891, -962.58, -0.96258, 6.72, 0.00672, 55180.8, 55.1808
4892, -962.78, -0.96278, 5.76, 0.00576, 55736.3, 55.7363
4893, -962.94, -0.96294, 5.5, 0.0055, 55589.2, 55.5892
4894, -962.98, -0.96298, 6.16, 0.00616, 55084.8, 55.0848
4895, -962.98, -0.96298, 5.8, 0.0058, 55995.6, 55.9956
4896, -963.26, -0.96326, 4.66, 0.00466, 57017.2, 57.0172
4897, -963.26, -0.96326, 4.84, 0.00484, 56911.8, 56.9118
4898, -962.9, -0.9629, 4.54, 0.00454, 57247.2, 57.2472
4899, -962.74, -0.96274, 4.48, 0.00448, 56992, 56.992
4900, -962.9, -0.9629, 4.12, 0.00412, 57652.2, 57.6522
4901, -962.74, -0.96274, 4.78, 0.00478, 57321.3, 57.3213
4902, -962.9, -0.9629, 4.3, 0.0043, 56545.6, 56.5456
4903, -963.06, -0.96306, 4.32, 0.00432, 56689.7, 56.6897
4904, -963.14, -0.96314, 4.16, 0.00416, 56641.5, 56.6415
4905, -962.98, -0.96298, 2.78, 0.00278, 56547, 56.547
4906, -963.34, -0.96334, 4.14, 0.00414, 55918.4, 55.9184
4907, -963.26, -0.96326, 2.86, 0.00286, 55291.6, 55.2916
4908, -963.38, -0.96338, 1.26, 0.00126, 55172.5, 55.1725
4909, -963.18, -0.96318, 0.94, 0.00094, 55264.3, 55.2643
4910, -962.42, -0.96242, 2.78, 0.00278, 54313.5, 54.3135
4911, -962.34, -0.96234, 2.1, 0.0021, 54397.8, 54.3978
4912, -962.38, -0.96238, 2.08, 0.00208, 55113.8, 55.1138
4913, -962.5, -0.9625, 1.16, 0.00116, 55338, 55.338
4914, -962.78, -0.96278, 1.72, 0.00172, 55683.6, 55.6836
4915, -962.78, -0.96278, 2.64, 0.00264, 55568.2, 55.5682
4916, -963.26, -0.96326, 3.02, 0.00302, 53995.1, 53.9951
4917, -962.94, -0.96294, 2.16, 0.00216, 53436.5, 53.4365
4918, -963.38, -0.96338, 1.68, 0.00168, 53128.9, 53.1289
4919, -963.02, -0.96302, 1.04, 0.00104, 53126.7, 53.1267
4920, -962.78, -0.96278, 0.9, 0.0009, 54407.4, 54.4074
4921, -963.5, -0.9635, 0.28, 0.00028, 53804, 53.804
4922, -963.3, -0.9633, -1.94, -0.00194, 53643.2, 53.6432
4923, -963.26, -0.96326, -1.44, -0.00144, 53439.6, 53.4396
4924, -963.26, -0.96326, -1.74, -0.00174, 53129.4, 53.1294
4925, -963.62, -0.96362, -1.08, -0.00108, 52840.6, 52.8406
4926, -963.46, -0.96346, -2.42, -0.00242, 52532, 52.532
4927, -962.78, -0.96278, -3.32, -0.00332, 52274.5, 52.2745
4928, -962.5, -0.9625, -4.2, -0.0042, 52877.4, 52.8774
4929, -962.78, -0.96278, -2.3, -0.0023, 53045.2, 53.0452
4930, -962.7, -0.9627, -2.76, -0.00276, 53275, 53.275
4931, -962.74, -0.96274, -5.02, -0.00502, 52843.6, 52.8436
4932, -962.94, -0.96294, -7.38, -0.00738, 52944.8, 52.9448
4933, -962.58, -0.96258, -8.36, -0.00836, 53140.2, 53.1402
4934, -962.7, -0.9627, -10.32, -0.01032, 53449.4, 53.4494
4935, -962.5, -0.9625, -11.74, -0.01174, 52442.7, 52.4427
4936, -962.86, -0.96286, -10.88, -0.01088, 52530.1, 52.5301
4937, -962.98, -0.96298, -10.32, -0.01032, 52438.2, 52.4382
4938, -963.14, -0.96314, -10.64, -0.01064, 51435.5, 51.4355
4939, -963.22, -0.96322, -10.48, -0.01048, 51063.8, 51.0638
4940, -963.02, -0.96302, -11.4, -0.0114, 52472.2, 52.4722
4941, -962.94, -0.96294, -11.62, -0.01162, 53174.8, 53.1748
4942, -962.74, -0.96274, -11.8, -0.0118, 52771.9, 52.7719
4943, -962.82, -0.96282, -12.5, -0.0125, 53055.9, 53.0559
4944, -963.22, -0.96322, -11.3, -0.0113, 52839.6, 52.8396
4945, -963.14, -0.96314, -10.92, -0.01092, 53097.6, 53.0976
4946, -962.98, -0.96298, -9.78, -0.00978, 53303.3, 53.3033
4947, -963.06, -0.96306, -9.02, -0.00902, 52459.4, 52.4594
4948, -963.1, -0.9631, -8.48, -0.00848, 52034, 52.034
4949, -963.02, -0.96302, -7.78, -0.00778, 52171.3, 52.1713
4950, -962.66, -0.96266, -7.26, -0.00726, 51804.3, 51.8043
4951, -962.7, -0.9627, -8.5, -0.0085, 51251.4, 51.2514
4952, -962.26, -0.96226, -8.72, -0.00872, 51423.9, 51.4239
4953, -962.22, -0.96222, -6.78, -0.00678, 51384, 51.384
4954, -962.14, -0.96214, -7.7, -0.0077, 50757.8, 50.7578
4955, -962.22, -0.96222, -7.04, -0.00704, 50231, 50.231
4956, -961.86, -0.96186, -7.44, -0.00744, 50779.3, 50.7793
4957, -961.94, -0.96194, -7.88, -0.00788, 51549.2, 51.5492
4958, -961.3, -0.9613, -8.06, -0.00806, 50694.5, 50.6945
4959, -961.14, -0.96114, -7.16, -0.00716, 50337.8, 50.3378
4960, -960.9, -0.9609, -8.4, -0.0084, 50034.2, 50.0342
4961, -961.38, -0.96138, -8.88, -0.00888, 49688.3, 49.6883
4962, -961.34, -0.96134, -9.08, -0.00908, 49453.9, 49.4539
4963, -961.66, -0.96166, -8.42, -0.00842, 49659.2, 49.6592
4964, -961.74, -0.96174, -8.54, -0.00854, 49997.7, 49.9977
4965, -961.86, -0.96186, -6.34, -0.00634, 50321.2, 50.3212
4966, -962.46, -0.96246, -6.92, -0.00692, 50605.4, 50.6054
4967, -962.7, -0.9627, -7.3, -0.0073, 51438.4, 51.4384
4968, -962.7, -0.9627, -7.6, -0.0076, 50829.7, 50.8297
4969, -962.9, -0.9629, -7.4, -0.0074, 51312.6, 51.3126
4970, -963.02, -0.96302, -9.34, -0.00934, 51317.4, 51.3174
4971, -963.14, -0.96314, -8.5, -0.0085, 50422.2, 50.4222
4972, -962.54, -0.96254, -8.58, -0.00858, 49900.8, 49.9008
4973, -962.46, -0.96246, -10.16, -0.01016, 50459.6, 50.4596
4974, -962.86, -0.96286, -9.88, -0.00988, 49128.2, 49.1282
4975, -962.82, -0.96282, -11.54, -0.01154, 49171.6, 49.1716
4976, -962.86, -0.96286, -10.92, -0.01092, 48699.5, 48.6995
4977, -962.7, -0.9627, -9.98, -0.00998, 48760.8, 48.7608
4978, -963.06, -0.96306, -7.98, -0.00798, 48618.9, 48.6189
4979, -962.82, -0.96282, -7.8, -0.0078, 48682.6, 48.6826
4980, -963.26, -0.96326, -9.08, -0.00908, 47304.2, 47.3042
4981, -963.38, -0.96338, -9.72, -0.00972, 46645.5, 46.6455
4982, -963.78, -0.96378, -8.42, -0.00842, 47946.7, 47.9467
4983, -963.5, -0.9635, -10.8, -0.0108, 48362.5, 48.3625
4984, -963.58, -0.96358, -10.58, -0.01058, 49109.9, 49.1099
4985, -963.34, -0.96334, -11.34, -0.01134, 49892.1, 49.8921
4986, -963.58, -0.96358, -11.06, -0.01106, 50545.2, 50.5452
4987, -963.34, -0.96334, -11.48, -0.01148, 50394.2, 50.3942
4988, -963.42, -0.96342, -11.82, -0.01182, 50499, 50.499
4989, -963.18, -0.96318, -11.52, -0.01152, 49663.1, 49.6631
4990, -963.18, -0.96318, -12.26, -0.01226, 49079.5, 49.0795
4991, -963.02, -0.96302, -11.84, -0.01184, 49034.1, 49.0341
4992, -963.1, -0.9631, -11.64, -0.01164, 48984.4, 48.9844
4993, -962.86, -0.96286, -11.5, -0.0115, 48989.8, 48.9898
4994, -963.22, -0.96322, -10.82, -0.01082, 48703.3, 48.7033
4995, -963.02, -0.96302, -10.28, -0.01028, 49137.7, 49.1377
4996, -963.06, -0.96306, -8.44, -0.00844, 48551.4, 48.5514
4997, -963.22, -0.96322, -8.18, -0.00818, 48789.4, 48.7894
4998, -963.02, -0.96302, -7.82, -0.00782, 48487.5, 48.4875
4999, -962.86, -0.96286, -7.76, -0.00776, 48616, 48.616
5000, -963.18, -0.96318, -7.44, -0.00744, 49013.1, 49.0131
5001, -963.34, -0.96334, -6.78, -0.00678, 50004, 50.004
5002, -963.34, -0.96334, -4.62, -0.00462, 50027.9, 50.0279
5003, -962.98, -0.96298, -4.12, -0.00412, 50562.8, 50.5628
5004, -962.86, -0.96286, -3.26, -0.00326, 50882.7, 50.8827
5005, -962.82, -0.96282, -3.36, -0.00336, 50881.1, 50.8811
5006, -962.98, -0.96298, -4.38, -0.00438, 49940.9, 49.9409
5007, -962.78, -0.96278, -3.42, -0.00342, 49916.6, 49.9166
5008, -963.14, -0.96314, -3.42, -0.00342, 50048.6, 50.0486
5009, -963.22, -0.96322, -2.7, -0.0027, 49910.1, 49.9101
5010, -962.54, -0.96254, -0.24, -0.00024, 50466.3, 50.4663
5011, -962.34, -0.96234, -0.96, -0.00096, 49770.5, 49.7705
5012, -962.22, -0.96222, -1.18, -0.00118, 49204.8, 49.2048
5013, -962.62, -0.96262, -0.7, -0.0007, 49755.7, 49.7557
5014, -962.26, -0.96226, -1.56, -0.00156, 49207.9, 49.2079
5015, -962.34, -0.96234, -0.2, -0.0002, 49528.1, 49.5281
5016, -962.34, -0.96234, 0.98, 0.00098, 49901.6, 49.9016
5017, -962.5, -0.9625, 0.46, 0.00046, 50091.8, 50.0918
5018, -962.74, -0.96274, -1.36, -0.00136, 50270.7, 50.2707
5019, -963.02, -0.96302, -3.2, -0.0032, 50082.3, 50.0823
5020, -963.18, -0.96318, -1.78, -0.00178, 50112.4, 50.1124
5021, -963.58, -0.96358, -1.54, -0.00154, 49336, 49.336
5022, -963.06, -0.96306, -0.24, -0.00024, 49445.4, 49.4454
5023, -963.54, -0.96354, 0.62, 0.00062, 50302.4, 50.3024
5024, -963.22, -0.96322, 0.4, 0.0004, 50920.4, 50.9204
5025, -963.46, -0.96346, -2.92, -0.00292, 50899.4, 50.8994
5026, -963.3, -0.9633, -2.36, -0.00236, 51716.1, 51.7161
5027, -963.1, -0.9631, -2.32, -0.00232, 51994.2, 51.9942
5028, -962.78, -0.96278, -2.14, -0.00214, 52911.2, 52.9112
5029, -962.78, -0.96278, -2.18, -0.00218, 52890.6, 52.8906
5030, -962.46, -0.96246, -0.82, -0.00082, 51744.4, 51.7444
5031, -962.58, -0.96258, 0.98, 0.00098, 51422.3, 51.4223
5032, -962.82, -0.96282, 1.9, 0.0019, 51479.6, 51.4796
5033, -962.86, -0.96286, 1.92, 0.00192, 51136, 51.136
5034, -962.9, -0.9629, 1.7, 0.0017, 51695.7, 51.6957
5035, -962.82, -0.96282, 2.3, 0.0023, 51244.2, 51.2442
5036, -963.26, -0.96326, 1.02, 0.00102, 51303, 51.303
5037, -963.22, -0.96322, -0.68, -0.00068, 51637.3, 51.6373
5038, -962.86, -0.96286, -1.18, -0.00118, 51717.9, 51.7179
5039, -962.58, -0.96258, -2.78, -0.00278, 51090.8, 51.0908
5040, -962.58, -0.96258, -2.12, -0.00212, 51635.3, 51.6353
5041, -962.58, -0.96258, -3.8, -0.0038, 51352.3, 51.3523
5042, -962.5, -0.9625, -5.42, -0.00542, 51573.3, 51.5733
5043, -962.54, -0.96254, -6.02, -0.00602, 51678.4, 51.6784
5044, -962.82, -0.96282, -7.78, -0.00778, 51399.4, 51.3994
5045, -962.82, -0.96282, -5.36, -0.00536, 51377.2, 51.3772
5046, -962.74, -0.96274, -5.26, -0.00526, 50923.8, 50.9238
5047, -962.58, -0.96258, -5.44, -0.00544, 50316.8, 50.3168
5048, -962.62, -0.96262, -3.8, -0.0038, 50647.4, 50.6474
5049, -962.86, -0.96286, -5.78, -0.00578, 51007, 51.007
5050, -962.5, -0.9625, -5.96, -0.00596, 50688, 50.688
5051, -962.7, -0.9627, -6.6, -0.0066, 50522.6, 50.5226
5052, -962.78, -0.96278, -4.9, -0.0049, 50638.9, 50.6389
5053, -962.62, -0.96262, -5.6, -0.0056, 49823.2, 49.8232
5054, -962.42, -0.96242, -5.96, -0.00596, 49958.1, 49.9581
5055, -962.46, -0.96246, -6.88, -0.00688, 50306.9, 50.3069
5056, -962.22, -0.96222, -7.62, -0.00762, 49843.2, 49.8432
5057, -962.22, -0.96222, -6.7, -0.0067, 49150.8, 49.1508
5058, -962.58, -0.96258, -7.62, -0.00762, 49253.9, 49.2539
5059, -962.54, -0.96254, -7.72, -0.00772, 48815.5, 48.8155
5060, -962.66, -0.96266, -7.44, -0.00744, 48964.9, 48.9649
5061, -962.5, -0.9625, -6.96, -0.00696, 49008.6, 49.0086
5062, -962.82, -0.96282, -7.64, -0.00764, 48298.5, 48.2985
5063, -962.62, -0.96262, -7.98, -0.00798, 47471.4, 47.4714
5064, -963.06, -0.96306, -8.04, -0.00804, 48075.4, 48.0754
5065, -963.22, -0.96322, -7.26, -0.00726, 48219.8, 48.2198
5066, -963.46, -0.96346, -8.52, -0.00852, 48499.5, 48.4995
5067, -963.5, -0.9635, -9.72, -0.00972, 48999.9, 48.9999
5068, -963.26, -0.96326, -10.96, -0.01096, 49821.7, 49.8217
5069, -963.42, -0.96342, -9.22, -0.00922, 49400, 49.4
5070, -963.34, -0.96334, -8.1, -0.0081, 49768.6, 49.7686
5071, -963.38, -0.96338, -10.28, -0.01028, 48819, 48.819
5072, -963.42, -0.96342, -12.04, -0.01204, 48229.9, 48.2299
5073, -963.78, -0.96378, -12.36, -0.01236, 47195.5, 47.1955
5074, -964.06, -0.96406, -11.12, -0.01112, 47128, 47.128
5075, -963.82, -0.96382, -10.92, -0.01092, 46670.2, 46.6702
5076, -963.58, -0.96358, -11.5, -0.0115, 46938.7, 46.9387
5077, -963.7, -0.9637, -11.52, -0.01152, 47486.4, 47.4864
5078, -963.7, -0.9637, -12.88, -0.01288, 47189.7, 47.1897
5079, -963.94, -0.96394, -10.36, -0.01036, 46552.4, 46.5524
5080, -964.1, -0.9641, -11.28, -0.01128, 46103.5, 46.1035
5081, -963.54, -0.96354, -10.52, -0.01052, 46476.4, 46.4764
5082, -963.54, -0.96354, -10.18, -0.01018, 46148.2, 46.1482
5083, -963.7, -0.9637, -10.94, -0.01094, 46177.6, 46.1776
5084, -963.34, -0.96334, -11.64, -0.01164, 46357.2, 46.3572
5085, -963.9, -0.9639, -12.14, -0.01214, 46851.1, 46.8511
5086, -963.7, -0.9637, -12.38, -0.01238, 47118.8, 47.1188
5087, -963.9, -0.9639, -12.16, -0.01216, 47031.7, 47.0317
5088, -963.66, -0.96366, -12, -0.012, 47263.6, 47.2636
5089, -963.42, -0.96342, -12.42, -0.01242, 46895.6, 46.8956
5090, -963.5, -0.9635, -11.02, -0.01102, 46661.9, 46.6619
5091, -963.26, -0.96326, -10.98, -0.01098, 47445.9, 47.4459
5092, -963.42, -0.96342, -10.84, -0.01084, 47112.5, 47.1125
5093, -963.9, -0.9639, -10.86, -0.01086, 47065.9, 47.0659
5094, -963.5, -0.9635, -11.72, -0.01172, 47189, 47.189
5095, -963.86, -0.96386, -11.08, -0.01108, 47462.8, 47.4628
5096, -963.66, -0.96366, -11.22, -0.01122, 47507.8, 47.5078
5097, -963.5, -0.9635, -12.28, -0.01228, 46896.2, 46.8962
5098, -963.18, -0.96318, -11.7, -0.0117, 46356.1, 46.3561
5099, -963.7, -0.9637, -12.1, -0.0121, 46772, 46.772
5100, -963.3, -0.9633, -10.88, -0.01088, 46239.9, 46.2399
5101, -963.42, -0.96342, -11.64, -0.01164, 46352.6, 46.3526
5102, -963.34, -0.96334, -11.88, -0.01188, 47385.1, 47.3851
5103, -962.78, -0.96278, -12.22, -0.01222, 48085.2, 48.0852
5104, -963.1, -0.9631, -11.88, -0.01188, 48532.6, 48.5326
5105, -963.02, -0.96302, -10.84, -0.01084, 48966.7, 48.9667
5106, -962.9, -0.9629, -12.02, -0.01202, 49799.6, 49.7996
5107, -962.78, -0.96278, -13.52, -0.01352, 49894.2, 49.8942
5108, -962.78, -0.96278, -14.94, -0.01494, 49937.4, 49.9374
5109, -962.78, -0.96278, -16.94, -0.01694, 50309.7, 50.3097
5110, -962.9, -0.9629, -17.16, -0.01716, 50910.9, 50.9109
5111, -962.38, -0.96238, -18.72, -0.01872, 50537.6, 50.5376
5112, -962.3, -0.9623, -19.18, -0.01918, 51345.8, 51.3458
5113, -962.18, -0.96218, -17.5, -0.0175, 50934, 50.934
5114, -962.38, -0.96238, -17.3, -0.0173, 51058.1, 51.0581
5115, -962.38, -0.96238, -16.5, -0.0165, 51288, 51.288
5116, -962.22, -0.96222, -14.54, -0.01454, 50586.8, 50.5868
5117, -962.02, -0.96202, -15.7, -0.0157, 50831.6, 50.8316
5118, -962.3, -0.9623, -16.96, -0.01696, 51260.6, 51.2606
5119, -962.54, -0.96254, -17.76, -0.01776, 50904.5, 50.9045
5120, -962.66, -0.96266, -17.84, -0.01784, 50834.2, 50.8342
5121, -961.78, -0.96178, -20.98, -0.02098, 50502.5, 50.5025
5122, -962.38, -0.96238, -22.08, -0.02208, 49692.8, 49.6928
5123, -962.34, -0.96234, -22.6, -0.0226, 49577.7, 49.5777
5124, -962.1, -0.9621, -19.48, -0.01948, 48993.9, 48.9939
5125, -962.54, -0.96254, -18.36, -0.01836, 50036.4, 50.0364
5126, -962.82, -0.96282, -15.8, -0.0158, 49205.8, 49.2058
5127, -962.74, -0.96274, -16.24, -0.01624, 49360.8, 49.3608
5128, -962.54, -0.96254, -16.4, -0.0164, 48981.4, 48.9814
5129, -962.62, -0.96262, -16.76, -0.01676, 48977.8, 48.9778
5130, -962.34, -0.96234, -16.78, -0.01678, 49315.6, 49.3156
5131, -962.1, -0.9621, -16.48, -0.01648, 48481.3, 48.4813
5132, -962.02, -0.96202, -15.48, -0.01548, 48721.5, 48.7215
5133, -961.78, -0.96178, -14.2, -0.0142, 49654.8, 49.6548
5134, -961.74, -0.96174, -17, -0.017, 49048.3, 49.0483
5135, -961.98, -0.96198, -17.46, -0.01746, 48585.8, 48.5858
5136, -962.3, -0.9623, -18.14, -0.01814, 48300.4, 48.3004
5137, -962.26, -0.96226, -17.76, -0.01776, 47952.9, 47.9529
5138, -962.02, -0.96202, -17.94, -0.01794, 48341.2, 48.3412
5139, -962.1, -0.9621, -16.64, -0.01664, 48259.4, 48.2594
5140, -962.3, -0.9623, -17.7, -0.0177, 48493.8, 48.4938
5141, -962.58, -0.96258, -18.04, -0.01804, 48777.1, 48.7771
5142, -962.38, -0.96238, -16.42, -0.01642, 48603, 48.603
5143, -962.18, -0.96218, -17.08, -0.01708, 48843.4, 48.8434
5144, -962.1, -0.9621, -18.5, -0.0185, 49453.6, 49.4536
5145, -962.02, -0.96202, -18.3, -0.0183, 49421.6, 49.4216
5146, -961.7, -0.9617, -18.16, -0.01816, 49421.8, 49.4218
5147, -961.78, -0.96178, -17.78, -0.01778, 49136.7, 49.1367
5148, -961.54, -0.96154, -19.26, -0.01926, 49206.4, 49.2064
5149, -961.62, -0.96162, -17.02, -0.01702, 49258.2, 49.2582
5150, -961.86, -0.96186, -16.52, -0.01652, 49821.3, 49.8213
5151, -961.86, -0.96186, -15.78, -0.01578, 49276, 49.276
5152, -962.14, -0.96214, -15.48, -0.01548, 48362.6, 48.3626
5153, -961.98, -0.96198, -15.58, -0.01558, 48650.2, 48.6502
5154, -961.86, -0.96186, -14.8, -0.0148, 49016.4, 49.0164
5155, -961.74, -0.96174, -13.8, -0.0138, 49138.3, 49.1383
5156, -961.98, -0.96198, -13.86, -0.01386, 49654.4, 49.6544
5157, -962.06, -0.96206, -12.32, -0.01232, 50167.3, 50.1673
5158, -962.22, -0.96222, -11.68, -0.01168, 50081.1, 50.0811
