#t, E mean, E/N mean, M mean, M/N mean, M2 mean, M2/N mean
1960, -97.02, -0.9702, 4.44, 0.0444, 4700.96, 47.0096
1961, -97.02, -0.9702, 3.9, 0.039, 4675.88, 46.7588
1962, -97.1, -0.971, 3.8, 0.038, 4627.76, 46.2776
1963, -97.14, -0.9714, 4.56, 0.0456, 4610, 46.1
1964, -97.1, -0.971, 5.06, 0.0506, 4559, 45.59
1965, -97.1, -0.971, 5.16, 0.0516, 4547.52, 45.4752
1966, -97.06, -0.9706, 5.32, 0.0532, 4555.92, 45.5592
1967, -96.98, -0.9698, 5.72, 0.0572, 4576.4, 45.764
1968, -96.82, -0.9682, 5.54, 0.0554, 4575.56, 45.7556
1969, -96.78, -0.9678, 6.06, 0.0606, 4588.28, 45.8828
1970, -96.78, -0.9678, 5.52, 0.0552, 4566.96, 45.6696
1971, -96.86, -0.9686, 5.68, 0.0568, 4624.16, 46.2416
1972, -96.9, -0.969, 5.72, 0.0572, 4629.04, 46.2904
1973, -96.94, -0.9694, 6.1, 0.061, 4649.4, 46.494
1974, -96.98, -0.9698, 6.2, 0.062, 4627.52, 46.2752
1975, -96.98, -0.9698, 6.5, 0.065, 4620.44, 46.2044
1976, -96.98, -0.9698, 6.54, 0.0654, 4650.36, 46.5036
1977, -97.02, -0.9702, 6.76, 0.0676, 4634.72, 46.3472
1978, -97.02, -0.9702, 6.46, 0.0646, 4718.04, 47.1804
1979, -97.14, -0.9714, 6.46, 0.0646, 4798.44, 47.9844
1980, -97.02, -0.9702, 5.54, 0.0554, 4769.56, 47.6956
1981, -97.22, -0.9722, 5.46, 0.0546, 4753.32, 47.5332
1982, -97.06, -0.9706, 6.18, 0.0618, 4741.72, 47.4172
1983, -97.06, -0.9706, 6.28, 0.0628, 4787.04, 47.8704
1984, -97.18, -0.9718, 7.2, 0.072, 4749.92, 47.4992
1985, -97.18, -0.9718, 7.26, 0.0726, 4777.8, 47.778
1986, -97.1, -0.971, 7.14, 0.0714, 4710.28, 47.1028
1987, -96.94, -0.9694, 7.46, 0.0746, 4715.16, 47.1516
1988, -96.9, -0.969, 7.82, 0.0782, 4743.24, 47.4324
1989, -96.94, -0.9694, 8.34, 0.0834, 4774.52, 47.7452
1990, -96.94, -0.9694, 8.4, 0.084, 4754.32, 47.5432
1991, -96.94, -0.9694, 8.12, 0.0812, 4776, 47.76
1992, -96.98, -0.9698, 8.7, 0.087, 4790.76, 47.9076
1993, -96.98, -0.9698, 8.56, 0.0856, 4770, 47.7
1994, -97.02, -0.9702, 9.28, 0.0928, 4806.56, 48.0656
1995, -97.02, -0.9702, 10.22, 0.1022, 4843.16, 48.4316
1996, -97.1, -0.971, 9.86, 0.0986, 4797.88, 47.9788
1997, -97.06, -0.9706, 9.88, 0.0988, 4778.16, 47.7816
1998, -96.98, -0.9698, 9.6, 0.096, 4798.32, 47.9832
1999, -96.86, -0.9686, 8.8, 0.088, 4769.84, 47.6984
2000, -96.78, -0.9678, 8.66, 0.0866, 4750.04, 47.5004
2001, -96.9, -0.969, 8.22, 0.0822, 4798.44, 47.9844
2002, -96.82, -0.9682, 7.84, 0.0784, 4712.32, 47.1232
2003, -96.78, -0.9678, 7.6, 0.076, 4700.64, 47.0064
2004, -96.86, -0.9686, 8, 0.08, 4706.88, 47.0688
2005, -96.82, -0.9682, 7.34, 0.0734, 4658.12, 46.5812
2006, -96.74, -0.9674, 7.92, 0.0792, 4611.28, 46.1128
2007, -96.74, -0.9674, 7.72, 0.0772, 4572.16, 45.7216
2008, -96.7, -0.967, 7.68, 0.0768, 4577.52, 45.7752
2009, -96.62, -0.9662, 7.88, 0.0788, 4575.6, 45.756
2010, -96.46, -0.9646, 7.58, 0.0758, 4529.24, 45.2924
2011, -96.5, -0.965, 7.58, 0.0758, 4588.04, 45.8804
2012, -96.74, -0.9674, 7.24, 0.0724, 4629.04, 46.2904
2013, -96.78, -0.9678, 7.04, 0.0704, 4627.76, 46.2776
2014, -96.58, -0.9658, 6.72, 0.0672, 4566.96, 45.6696
2015, -96.62, -0.9662, 6.78, 0.0678, 4534.76, 45.3476
2016, -96.7, -0.967, 6.16, 0.0616, 4604.64, 46.0464
2017, -96.7, -0.967, 6.1, 0.061, 4633.08, 46.3308
2018, -96.66, -0.9666, 5.66, 0.0566, 4698.44, 46.9844
2019, -96.66, -0.9666, 5.9, 0.059, 4669.64, 46.6964
2020, -96.7, -0.967, 6.5, 0.065, 4680.2, 46.802
2021, -96.7, -0.967, 6.22, 0.0622, 4758.92, 47.5892
2022, -96.66, -0.9666, 6.5, 0.065, 4778.44, 47.7844
2023, -96.86, -0.9686, 7.06, 0.0706, 4867.4, 48.674
2024, -96.7, -0.967, 5.88, 0.0588, 4864.32, 48.6432
2025, -96.78, -0.9678, 5.48, 0.0548, 4811.6, 48.116
2026, -96.78, -0.9678, 5.6, 0.056, 4737.52, 47.3752
2027, -96.66, -0.9666, 5.92, 0.0592, 4740.88, 47.4088
2028, -96.58, -0.9658, 5.84, 0.0584, 4721.44, 47.2144
2029, -96.58, -0.9658, 6.1, 0.061, 4681.08, 46.8108
2030, -96.66, -0.9666, 5.94, 0.0594, 4693.4, 46.934
2031, -96.74, -0.9674, 5.76, 0.0576, 4654.32, 46.5432
2032, -96.46, -0.9646, 5.82, 0.0582, 4592.84, 45.9284
2033, -96.7, -0.967, 5.92, 0.0592, 4632.4, 46.324
2034, -96.74, -0.9674, 5.68, 0.0568, 4613.44, 46.1344
2035, -96.78, -0.9678, 4.66, 0.0466, 4573.16, 45.7316
2036, -96.86, -0.9686, 3.98, 0.0398, 4544.68, 45.4468
2037, -96.74, -0.9674, 4.02, 0.0402, 4514.12, 45.1412
2038, -96.66, -0.9666, 3.68, 0.0368, 4497.92, 44.9792
2039, -96.78, -0.9678, 2.98, 0.0298, 4570.6, 45.706
2040, -96.78, -0.9678, 2.8, 0.028, 4572.88, 45.7288
2041, -96.86, -0.9686, 3.1, 0.031, 4645.32, 46.4532
2042, -96.82, -0.9682, 3.28, 0.0328, 4595.12, 45.9512
2043, -96.82, -0.9682, 3.16, 0.0316, 4647.92, 46.4792
2044, -96.9, -0.969, 1.9, 0.019, 4641.32, 46.4132
2045, -96.86, -0.9686, 1.88, 0.0188, 4602.16, 46.0216
2046, -96.82, -0.9682, 2.82, 0.0282, 4613.32, 46.1332
2047, -96.94, -0.9694, 2.58, 0.0258, 4628.84, 46.2884
2048, -96.98, -0.9698, 2.46, 0.0246, 4673.4, 46.734
2049, -96.98, -0.9698, 2.68, 0.0268, 4699.92, 46.9992
2050, -96.9, -0.969, 3, 0.03, 4705.36, 47.0536
2051, -96.78, -0.9678, 3.42, 0.0342, 4691.8, 46.918
2052, -96.7, -0.967, 3.16, 0.0316, 4709.84, 47.0984
2053, -96.74, -0.9674, 2.42, 0.0242, 4662.68, 46.6268
2054, -96.94, -0.9694, 2.74, 0.0274, 4671.64, 46.7164
2055, -96.82, -0.9682, 3.3, 0.033, 4684.36, 46.8436
2056, -96.78, -0.9678, 3.1, 0.031, 4677.48, 46.7748
2057, -96.78, -0.9678, 3.06, 0.0306, 4639.64, 46.3964
2058, -96.62, -0.9662, 2.72, 0.0272, 4648, 46.48
2059, -96.66, -0.9666, 2.28, 0.0228, 4611.04, 46.1104
2060, -96.78, -0.9678, 2.36, 0.0236, 4683.28, 46.8328
2061, -96.78, -0.9678, 2, 0.02, 4715.28, 47.1528
2062, -96.82, -0.9682, 1.54, 0.0154, 4716.44, 47.1644
2063, -96.9, -0.969, 2.1, 0.021, 4769.32, 47.6932
2064, -96.82, -0.9682, 2.22, 0.0222, 4758.44, 47.5844
2065, -96.78, -0.9678, 2.6, 0.026, 4801.52, 48.0152
2066, -96.66, -0.9666, 2.78, 0.0278, 4770.92, 47.7092
2067, -96.62, -0.9662, 2.76, 0.0276, 4768.24, 47.6824
2068, -96.66, -0.9666, 3.06, 0.0306, 4798.52, 47.9852
2069, -96.7, -0.967, 3.3, 0.033, 4870.52, 48.7052
2070, -96.7, -0.967, 3.38, 0.0338, 4797.08, 47.9708
2071, -96.82, -0.9682, 3, 0.03, 4808.4, 48.084
2072, -96.78, -0.9678, 2.6, 0.026, 4757.44, 47.5744
2073, -96.78, -0.9678, 3.08, 0.0308, 4727.76, 47.2776
2074, -96.86, -0.9686, 2.64, 0.0264, 4730.32, 47.3032
2075, -96.9, -0.969, 2.06, 0.0206, 4731.8, 47.318
2076, -96.9, -0.969, 2.44, 0.0244, 4745.52, 47.4552
2077, -96.98, -0.9698, 2.88, 0.0288, 4760.48, 47.6048
2078, -97.1, -0.971, 2.62, 0.0262, 4848.52, 48.4852
2079, -97.1, -0.971, 2.9, 0.029, 4881.32, 48.8132
2080, -97.14, -0.9714, 2.66, 0.0266, 4903.56, 49.0356
2081, -97.18, -0.9718, 1.96, 0.0196, 4884.08, 48.8408
2082, -97.14, -0.9714, 1.6, 0.016, 4900.48, 49.0048
2083, -97.1, -0.971, 1.78, 0.0178, 4825.8, 48.258
2084, -97.14, -0.9714, 1.92, 0.0192, 4872.32, 48.7232
2085, -97.18, -0.9718, 1.68, 0.0168, 4890, 48.9
2086, -97.14, -0.9714, 1.38, 0.0138, 4838.12, 48.3812
2087, -97.1, -0.971, 1.78, 0.0178, 4883.56, 48.8356
2088, -97.02, -0.9702, 2.22, 0.0222, 4866.44, 48.6644
2089, -97.02, -0.9702, 2.34, 0.0234, 4915.56, 49.1556
2090, -96.78, -0.9678, 3.14, 0.0314, 4951.88, 49.5188
2091, -96.82, -0.9682, 2.78, 0.0278, 4960.76, 49.6076
2092, -96.82, -0.9682, 2.5, 0.025, 4981.4, 49.814
2093, -96.78, -0.9678, 1.8, 0.018, 4879.04, 48.7904
2094, -96.74, -0.9674, 1.68, 0.0168, 4849.68, 48.4968
2095, -96.78, -0.9678, 1.24, 0.0124, 4825.68, 48.2568
2096, -96.7, -0.967, 0.82, 0.0082, 4861.4, 48.614
2097, -96.7, -0.967, 0.56, 0.0056, 4839.92, 48.3992
2098, -96.74, -0.9674, 1, 0.01, 4870, 48.7
2099, -96.54, -0.9654, 0.74, 0.0074, 4854.28, 48.5428
2100, -96.42, -0.9642, 1.5, 0.015, 4823.88, 48.2388
2101, -96.62, -0.9662, 1.6, 0.016, 4855.2, 48.552
2102, -96.66, -0.9666, 1.6, 0.016, 4902.4, 49.024
2103, -96.7, -0.967, 1.5, 0.015, 4946.92, 49.4692
2104, -96.7, -0.967, 1.74, 0.0174, 4937.88, 49.3788
2105, -96.54, -0.9654, 1.94, 0.0194, 4897.48, 48.9748
2106, -96.5, -0.965, 2.12, 0.0212, 4916.08, 49.1608
2107, -96.54, -0.9654, 2.48, 0.0248, 4895.92, 48.9592
2108, -96.58, -0.9658, 2.28, 0.0228, 4928.8, 49.288
2109, -96.54, -0.9654, 2.66, 0.0266, 4983.32, 49.8332
2110, -96.58, -0.9658, 2.08, 0.0208, 5021.44, 50.2144
2111, -96.74, -0.9674, 1.52, 0.0152, 4962.32, 49.6232
2112, -96.7, -0.967, 1.06, 0.0106, 5003.48, 50.0348
2113, -96.74, -0.9674, 0.58, 0.0058, 4998.6, 49.986
2114, -96.7, -0.967, 0.18, 0.0018, 4977.08, 49.7708
2115, -96.98, -0.9698, 0.54, 0.0054, 4997.8, 49.978
2116, -96.94, -0.9694, 1.06, 0.0106, 5063.8, 50.638
2117, -96.9, -0.969, 0.72, 0.0072, 5026.8, 50.268
2118, -96.98, -0.9698, 0.44, 0.0044, 5025.76, 50.2576
2119, -96.86, -0.9686, 0.62, 0.0062, 4968.52, 49.6852
2120, -96.9, -0.969, 0.02, 0.0002, 5013.56, 50.1356
2121, -96.82, -0.9682, 0.32, 0.0032, 5032.32, 50.3232
2122, -96.78, -0.9678, 0.7, 0.007, 4896.28, 48.9628
2123, -96.74, -0.9674, 0.74, 0.0074, 4898.6, 48.986
2124, -96.54, -0.9654, 0.88, 0.0088, 4885.84, 48.8584
2125, -96.58, -0.9658, 0.36, 0.0036, 4918.4, 49.184
2126, -96.82, -0.9682, 0.7, 0.007, 4918.2, 49.182
2127, -96.82, -0.9682, 0.82, 0.0082, 4964.6, 49.646
2128, -96.74, -0.9674, 0.5, 0.005, 4916.04, 49.1604
2129, -96.74, -0.9674, 0.66, 0.0066, 4910.84, 49.1084
2130, -96.9, -0.969, 0.68, 0.0068, 4942.56, 49.4256
2131, -96.9, -0.969, 0.16, 0.0016, 5005.12, 50.0512
2132, -96.86, -0.9686, 0.34, 0.0034, 4974.12, 49.7412
2133, -96.82, -0.9682, 0.44, 0.0044, 4971.76, 49.7176
2134, -96.9, -0.969, 0.9, 0.009, 5052.84, 50.5284
2135, -96.9, -0.969, 0.82, 0.0082, 5075.96, 50.7596
2136, -96.82, -0.9682, 2.14, 0.0214, 5031.72, 50.3172
2137, -96.86, -0.9686, 2.02, 0.0202, 4947, 49.47
2138, -96.86, -0.9686, 2.1, 0.021, 4978.68, 49.7868
2139, -96.78, -0.9678, 1.88, 0.0188, 4947.84, 49.4784
2140, -96.58, -0.9658, 1.06, 0.0106, 4898.84, 48.9884
2141, -96.46, -0.9646, 1.62, 0.0162, 4977.16, 49.7716
2142, -96.7, -0.967, 1.48, 0.0148, 5046, 50.46
2143, -96.7, -0.967, 1.88, 0.0188, 5017.52, 50.1752
2144, -96.62, -0.9662, 1.52, 0.0152, 5070.88, 50.7088
2145, -96.62, -0.9662, 1.46, 0.0146, 5015.8, 50.158
2146, -96.66, -0.9666, 1.24, 0.0124, 5046.8, 50.468
2147, -96.7, -0.967, 0.54, 0.0054, 5030.12, 50.3012
2148, -96.74, -0.9674, 1.12, 0.0112, 4992.88, 49.9288
2149, -96.86, -0.9686, 1.46, 0.0146, 4981.88, 49.8188
2150, -96.82, -0.9682, 1.08, 0.0108, 4931.6, 49.316
2151, -96.86, -0.9686, 1.34, 0.0134, 4931.4, 49.314
2152, -96.86, -0.9686, 1.26, 0.0126, 4943.72, 49.4372
2153, -96.82, -0.9682, 1.4, 0.014, 4955.92, 49.5592
2154, -96.98, -0.9698, 1.3, 0.013, 4919.64, 49.1964
2155, -97.06, -0.9706, 1.82, 0.0182, 4866.92, 48.6692
2156, -96.9, -0.969, 1.52, 0.0152, 4791.28, 47.9128
2157, -96.98, -0.9698, 2.12, 0.0212, 4822, 48.22
2158, -96.98, -0.9698, 2.34, 0.0234, 4812.2, 48.122
2159, -96.9, -0.969, 2.02, 0.0202, 4807.32, 48.0732
2160, -96.9, -0.969, 1.84, 0.0184, 4812.96, 48.1296
2161, -97.02, -0.9702, 1.9, 0.019, 4836.68, 48.3668
2162, -96.98, -0.9698, 2.14, 0.0214, 4873.96, 48.7396
2163, -96.82, -0.9682, 1.3, 0.013, 4856.44, 48.5644
2164, -96.78, -0.9678, 1.22, 0.0122, 4847, 48.47
2165, -96.94, -0.9694, 1.16, 0.0116, 4851.76, 48.5176
2166, -96.82, -0.9682, 0.62, 0.0062, 4810.04, 48.1004
2167, -96.78, -0.9678, 0.5, 0.005, 4826.36, 48.2636
2168, -96.86, -0.9686, 0.46, 0.0046, 4846.68, 48.4668
2169, -96.94, -0.9694, 0.44, 0.0044, 4862.88, 48.6288
2170, -97.02, -0.9702, 0.6, 0.006, 4883.2, 48.832
2171, -96.86, -0.9686, 0.9, 0.009, 4930.52, 49.3052
2172, -96.82, -0.9682, 0.64, 0.0064, 4894.48, 48.9448
2173, -96.86, -0.9686, 0.18, 0.0018, 4868.52, 48.6852
2174, -96.82, -0.9682, -0.34, -0.0034, 4853.08, 48.5308
2175, -96.9, -0.969, -0.52, -0.0052, 4862.8, 48.628
2176, -96.86, -0.9686, -0.94, -0.0094, 4802.36, 48.0236
2177, -96.86, -0.9686, -1.26, -0.0126, 4881.72, 48.8172
2178, -96.82, -0.9682, -1.74, -0.0174, 4839.16, 48.3916
2179, -96.82, -0.9682, -1.88, -0.0188, 4825.76, 48.2576
2180, -96.82, -0.9682, -1.56, -0.0156, 4884.72, 48.8472
2181, -96.7, -0.967, -1.16, -0.0116, 4889.44, 48.8944
2182, -96.78, -0.9678, -1.34, -0.0134, 4859.96, 48.5996
2183, -96.78, -0.9678, -1, -0.01, 4903.76, 49.0376
2184, -96.82, -0.9682, -1.4, -0.014, 4944.8, 49.448
2185, -96.86, -0.9686, -2.06, -0.0206, 5041.16, 50.4116
2186, -96.98, -0.9698, -2.02, -0.0202, 5017.64, 50.1764
2187, -97.02, -0.9702, -1.4, -0.014, 5002.48, 50.0248
2188, -97.02, -0.9702, -1.26, -0.0126, 4973.72, 49.7372
2189, -97.06, -0.9706, -1.52, -0.0152, 5002.24, 50.0224
2190, -97.02, -0.9702, -1.52, -0.0152, 5020.88, 50.2088
2191, -97.14, -0.9714, -2.52, -0.0252, 5034.56, 50.3456
2192, -96.9, -0.969, -2.9, -0.029, 5025.4, 50.254
2193, -96.9, -0.969, -3.34, -0.0334, 4982.44, 49.8244
2194, -97.02, -0.9702, -3.02, -0.0302, 4980.6, 49.806
2195, -97.06, -0.9706, -2.56, -0.0256, 4930.56, 49.3056
2196, -97.06, -0.9706, -2.52, -0.0252, 4901.28, 49.0128
2197, -97.1, -0.971, -2.48, -0.0248, 4984.8, 49.848
2198, -97.1, -0.971, -2.32, -0.0232, 5006.24, 50.0624
2199, -97.06, -0.9706, -1.94, -0.0194, 4992.84, 49.9284
2200, -97.02, -0.9702, -1.8, -0.018, 5017.36, 50.1736
2201, -96.94, -0.9694, -1.36, -0.0136, 5050.88, 50.5088
2202, -96.9, -0.969, -0.84, -0.0084, 5101.36, 51.0136
2203, -96.9, -0.969, -1.04, -0.0104, 5058.56, 50.5856
2204, -96.7, -0.967, -0.16, -0.0016, 4950, 49.5
2205, -96.78, -0.9678, -0.5, -0.005, 4982.84, 49.8284
2206, -96.74, -0.9674, -1.02, -0.0102, 4942.2, 49.422
2207, -96.74, -0.9674, -1.48, -0.0148, 4948.16, 49.4816
2208, -96.74, -0.9674, -1.16, -0.0116, 4939.52, 49.3952
2209, -96.62, -0.9662, -1.24, -0.0124, 4876.56, 48.7656
2210, -96.62, -0.9662, -0.96, -0.0096, 4830, 48.3
2211, -96.62, -0.9662, -0.54, -0.0054, 4834.28, 48.3428
2212, -96.58, -0.9658, 0.18, 0.0018, 4744.84, 47.4484
2213, -96.58, -0.9658, -0.44, -0.0044, 4744.16, 47.4416
2214, -96.54, -0.9654, -0.08, -0.0008, 4736.96, 47.3696
2215, -96.58, -0.9658, 0.02, 0.0002, 4702.28, 47.0228
2216, -96.58, -0.9658, -0.32, -0.0032, 4685.76, 46.8576
2217, -96.7, -0.967, -0.86, -0.0086, 4661.08, 46.6108
2218, -96.58, -0.9658, -0.62, -0.0062, 4578.92, 45.7892
2219, -96.54, -0.9654, -0.96, -0.0096, 4612.32, 46.1232
2220, -96.62, -0.9662, -0.22, -0.0022, 4620.52, 46.2052
2221, -96.62, -0.9662, -0.38, -0.0038, 4579.16, 45.7916
2222, -96.62, -0.9662, -0.7, -0.007, 4544.04, 45.4404
2223, -96.58, -0.9658, -1.1, -0.011, 4511.56, 45.1156
2224, -96.62, -0.9662, -0.94, -0.0094, 4521.16, 45.2116
2225, -96.62, -0.9662, -1.3, -0.013, 4575.96, 45.7596
2226, -96.62, -0.9662, -1.88, -0.0188, 4543.76, 45.4376
2227, -96.58, -0.9658, -1.56, -0.0156, 4575.68, 45.7568
2228, -96.66, -0.9666, -1.7, -0.017, 4631.88, 46.3188
2229, -96.78, -0.9678, -1.44, -0.0144, 4610.24, 46.1024
2230, -96.7, -0.967, -1.56, -0.0156, 4530.56, 45.3056
2231, -96.58, -0.9658, -1.56, -0.0156, 4509.84, 45.0984
2232, -96.66, -0.9666, -0.94, -0.0094, 4530.84, 45.3084
2233, -96.58, -0.9658, -1.4, -0.014, 4488.96, 44.8896
2234, -96.46, -0.9646, -1.18, -0.0118, 4531.56, 45.3156
2235, -96.46, -0.9646, -0.92, -0.0092, 4520, 45.2
2236, -96.42, -0.9642, -0.72, -0.0072, 4544.16, 45.4416
2237, -96.46, -0.9646, -0.62, -0.0062, 4545.08, 45.4508
2238, -96.42, -0.9642, -0.26, -0.0026, 4551.4, 45.514
2239, -96.46, -0.9646, -0.46, -0.0046, 4629.72, 46.2972
2240, -96.46, -0.9646, -0.28, -0.0028, 4631.84, 46.3184
2241, -96.42, -0.9642, -0.92, -0.0092, 4610.08, 46.1008
2242, -96.42, -0.9642, -0.48, -0.0048, 4652.48, 46.5248
2243, -96.7, -0.967, -0.58, -0.0058, 4655.16, 46.5516
2244, -96.78, -0.9678, -0.14, -0.0014, 4629.88, 46.2988
2245, -96.7, -0.967, 0.08, 0.0008, 4643.6, 46.436
2246, -96.7, -0.967, 0.62, 0.0062, 4683.24, 46.8324
2247, -96.74, -0.9674, 0.78, 0.0078, 4680.92, 46.8092
2248, -96.62, -0.9662, 1.36, 0.0136, 4711.6, 47.116
2249, -96.74, -0.9674, 1.08, 0.0108, 4729.76, 47.2976
2250, -96.62, -0.9662, 0.48, 0.0048, 4656.96, 46.5696
2251, -96.58, -0.9658, 0.66, 0.0066, 4602.92, 46.0292
2252, -96.54, -0.9654, 0.34, 0.0034, 4605.16, 46.0516
2253, -96.82, -0.9682, -0.44, -0.0044, 4611.2, 46.112
2254, -96.74, -0.9674, -0.54, -0.0054, 4627.56, 46.2756
2255, -96.78, -0.9678, -0.2, -0.002, 4628.48, 46.2848
2256, -96.9, -0.969, -0.2, -0.002, 4616.08, 46.1608
2257, -96.86, -0.9686, -0.6, -0.006, 4620.24, 46.2024
2258, -96.82, -0.9682, -0.18, -0.0018, 4589.96, 45.8996
2259, -96.78, -0.9678, -0.6, -0.006, 4576.8, 45.768
2260, -96.74, -0.9674, -0.9, -0.009, 4558.76, 45.5876
2261, -96.78, -0.9678, -0.84, -0.0084, 4601.68, 46.0168
2262, -96.74, -0.9674, -1.14, -0.0114, 4648.28, 46.4828
2263, -96.62, -0.9662, -1.36, -0.0136, 4616.48, 46.1648
2264, -96.58, -0.9658, -1.64, -0.0164, 4602.08, 46.0208
2265, -96.66, -0.9666, -2.28, -0.0228, 4660.56, 46.6056
2266, -96.78, -0.9678, -2.2, -0.022, 4643.6, 46.436
2267, -96.74, -0.9674, -1.52, -0.0152, 4695.36, 46.9536
2268, -96.7, -0.967, -1.1, -0.011, 4726.2, 47.262
2269, -96.66, -0.9666, -1.28, -0.0128, 4680.88, 46.8088
2270, -96.58, -0.9658, -1, -0.01, 4685.6, 46.856
2271, -96.62, -0.9662, -0.82, -0.0082, 4742.52, 47.4252
2272, -96.66, -0.9666, -0.74, -0.0074, 4754.36, 47.5436
2273, -96.7, -0.967, -0.76, -0.0076, 4776.56, 47.7656
2274, -96.78, -0.9678, -0.68, -0.0068, 4757.44, 47.5744
2275, -96.78, -0.9678, -1.24, -0.0124, 4736.64, 47.3664
2276, -96.82, -0.9682, -1.16, -0.0116, 4785.36, 47.8536
2277, -96.82, -0.9682, -1.42, -0.0142, 4833.64, 48.3364
2278, -96.82, -0.9682, -1.7, -0.017, 4804.68, 48.0468
2279, -96.7, -0.967, -2.2, -0.022, 4736.48, 47.3648
2280, -96.78, -0.9678, -2.54, -0.0254, 4709.56, 47.0956
2281, -96.66, -0.9666, -2.56, -0.0256, 4734.08, 47.3408
2282, -96.54, -0.9654, -2.56, -0.0256, 4726.16, 47.2616
2283, -96.46, -0.9646, -2.14, -0.0214, 4660.04, 46.6004
2284, -96.58, -0.9658, -2.38, -0.0238, 4667.56, 46.6756
2285, -96.54, -0.9654, -3, -0.03, 4667.84, 46.6784
2286, -96.46, -0.9646, -3.04, -0.0304, 4615.92, 46.1592
2287, -96.42, -0.9642, -3.24, -0.0324, 4628, 46.28
2288, -96.5, -0.965, -3.18, -0.0318, 4635.08, 46.3508
2289, -96.58, -0.9658, -3.14, -0.0314, 4609.4, 46.094
2290, -96.62, -0.9662, -3.36, -0.0336, 4635.84, 46.3584
2291, -96.58, -0.9658, -2.78, -0.0278, 4638.52, 46.3852
2292, -96.7, -0.967, -2.86, -0.0286, 4669.96, 46.6996
2293, -96.82, -0.9682, -2.38, -0.0238, 4682.12, 46.8212
2294, -96.74, -0.9674, -2.66, -0.0266, 4636.92, 46.3692
2295, -96.82, -0.9682, -2.34, -0.0234, 4663.72, 46.6372
2296, -96.86, -0.9686, -2.58, -0.0258, 4672.76, 46.7276
2297, -96.86, -0.9686, -2.54, -0.0254, 4711.8, 47.118
2298, -96.86, -0.9686, -2.22, -0.0222, 4673.08, 46.7308
2299, -96.78, -0.9678, -3.18, -0.0318, 4659.16, 46.5916
2300, -96.86, -0.9686, -3.6, -0.036, 4668.56, 46.6856
2301, -96.86, -0.9686, -3.86, -0.0386, 4713.48, 47.1348
2302, -96.78, -0.9678, -4.9, -0.049, 4629.96, 46.2996
2303, -96.78, -0.9678, -5.3, -0.053, 4639.32, 46.3932
2304, -96.82, -0.9682, -5.32, -0.0532, 4651.2, 46.512
2305, -96.78, -0.9678, -5.02, -0.0502, 4695.08, 46.9508
2306, -96.58, -0.9658, -4.34, -0.0434, 4710.36, 47.1036
2307, -96.54, -0.9654, -4.24, -0.0424, 4719.28, 47.1928
2308, -96.62, -0.9662, -3.72, -0.0372, 4817.68, 48.1768
2309, -96.42, -0.9642, -3.36, -0.0336, 4754.56, 47.5456
2310, -96.62, -0.9662, -3.64, -0.0364, 4832.16, 48.3216
2311, -96.54, -0.9654, -3.14, -0.0314, 4826.84, 48.2684
2312, -96.7, -0.967, -2.88, -0.0288, 4808.8, 48.088
2313, -96.7, -0.967, -2.76, -0.0276, 4914.64, 49.1464
2314, -96.9, -0.969, -2.64, -0.0264, 4837.84, 48.3784
2315, -96.9, -0.969, -3.34, -0.0334, 4870.6, 48.706
2316, -96.82, -0.9682, -3.7, -0.037, 4848.76, 48.4876
2317, -96.66, -0.9666, -4.12, -0.0412, 4860.08, 48.6008
2318, -96.78, -0.9678, -4, -0.04, 4811.28, 48.1128
2319, -96.94, -0.9694, -3.82, -0.0382, 4862.36, 48.6236
2320, -97.06, -0.9706, -3.96, -0.0396, 4914.24, 49.1424
2321, -97.02, -0.9702, -4.62, -0.0462, 4874.12, 48.7412
2322, -97.02, -0.9702, -4.14, -0.0414, 4872.6, 48.726
2323, -96.98, -0.9698, -4.02, -0.0402, 4860.28, 48.6028
2324, -96.9, -0.969, -3.86, -0.0386, 4882.36, 48.8236
2325, -96.94, -0.9694, -3.98, -0.0398, 4827.32, 48.2732
2326, -96.86, -0.9686, -4.04, -0.0404, 4831.52, 48.3152
2327, -96.98, -0.9698, -4.42, -0.0442, 4820.84, 48.2084
2328, -96.86, -0.9686, -3.72, -0.0372, 4828.8, 48.288
2329, -96.86, -0.9686, -3.06, -0.0306, 4890.52, 48.9052
2330, -96.9, -0.969, -3.18, -0.0318, 4937.64, 49.3764
2331, -96.86, -0.9686, -3.7, -0.037, 4883.48, 48.8348
2332, -96.94, -0.9694, -3.46, -0.0346, 4885.4, 48.854
2333, -96.98, -0.9698, -4.08, -0.0408, 4842.48, 48.4248
2334, -96.98, -0.9698, -4.02, -0.0402, 4891.4, 48.914
2335, -96.94, -0.9694, -4.22, -0.0422, 4842.12, 48.4212
2336, -96.82, -0.9682, -3.9, -0.039, 4816.12, 48.1612
2337, -96.94, -0.9694, -3.64, -0.0364, 4869.2, 48.692
2338, -96.94, -0.9694, -3.88, -0.0388, 4881.68, 48.8168
2339, -96.94, -0.9694, -3.78, -0.0378, 4922.68, 49.2268
2340, -96.9, -0.969, -4.06, -0.0406, 4904.92, 49.0492
2341, -96.86, -0.9686, -3.5, -0.035, 4898.2, 48.982
2342, -96.9, -0.969, -3.24, -0.0324, 4849.44, 48.4944
2343, -96.86, -0.9686, -3.04, -0.0304, 4909.6, 49.096
2344, -96.94, -0.9694, -3.2, -0.032, 4927.2, 49.272
